Date,GOOGL_Open,GOOGL_High,GOOGL_Low,GOOGL_Close,GOOGL_Adj Close,GOOGL_Volume,AMZN_Open,AMZN_High,AMZN_Low,AMZN_Close,AMZN_Adj Close,AMZN_Volume,MSFT_Open,MSFT_High,MSFT_Low,MSFT_Close,MSFT_Adj Close,MSFT_Volume,META_Open,META_High,META_Low,META_Close,META_Adj Close,META_Volume,NVDA_Open,NVDA_High,NVDA_Low,NVDA_Close,NVDA_Adj Close,NVDA_Volume
2025-01-01,190.64999389648438,205.47999572753906,187.36000061035156,204.02000427246094,203.3570098876953,500334600,222.02999877929688,241.77000427246094,216.1999969482422,237.67999267578125,237.67999267578125,652577000,425.5299987792969,448.3800048828125,410.7200012207031,415.05999755859375,412.791748046875,462501200,589.719970703125,710.7899780273438,587.8200073242188,689.1799926757812,687.5739135742188,317914400,136.0,153.1300048828125,116.25,120.06999969482422,120.04385375976562,5948400800
2025-02-01,200.69000244140625,207.0500030517578,166.77000427246094,170.27999877929688,169.72665405273438,629376900,234.05999755859375,242.52000427246094,204.16000366210938,212.27999877929688,212.27999877929688,783613700,411.6000061035156,419.30999755859375,386.57000732421875,396.989990234375,394.82049560546875,432448900,675.9099731445312,740.9099731445312,641.8599853515625,668.2000122070312,666.642822265625,298418700,114.75,143.44000244140625,113.01000213623047,124.91999816894531,124.89279174804688,4755230400
2025-03-01,171.92999267578125,174.97000122070312,150.66000366210938,154.63999938964844,154.13748168945312,732152300,213.35000610351562,214.00999450683594,184.39999389648438,190.25999450683594,190.25999450683594,966721800,398.82000732421875,402.1499938964844,367.239990234375,375.3900146484375,374.087158203125,491786600,673.6799926757812,681.25,553.2999877929688,576.3599853515625,575.016845703125,363413500,123.51000213623047,123.69999694824219,103.6500015258789,108.37999725341797,108.35639953613281,6177950300
2025-04-01,153.6199951171875,166.10000610351562,140.52999877929688,158.8000030517578,158.4662628173828,842648300,187.86000061035156,198.33999633789062,161.3800048828125,184.4199981689453,184.4199981689453,1313093300,374.6499938964844,396.6600036621094,344.7900085449219,395.260009765625,393.88818359375,563144100,570.8400268554688,592.6599731445312,479.79998779296875,549.0,548.2078857421875,451371800,108.5199966430664,115.0999984741211,86.62000274658203,108.91999816894531,108.90629577636719,6811006400
2025-05-01,160.4499969482422,176.77000427246094,147.83999633789062,171.74000549316406,171.37905883789062,942494200,190.6300048828125,214.83999633789062,183.85000610351562,205.00999450683594,205.00999450683594,937262700,431.1099853515625,462.5199890136719,424.8999938964844,460.3599853515625,458.7622375488281,476942400,592.0800170898438,662.6699829101562,570.5,647.489990234375,646.5557861328125,292454900,113.08000183105469,143.49000549316406,110.81999969482422,135.1300048828125,135.11300659179688,4756803800
2025-06-01,167.83999633789062,181.22999572753906,162.0,176.22999572753906,175.85963439941406,847382400,204.97999572753906,223.82000732421875,202.67999267578125,219.38999938964844,219.38999938964844,870687900,457.1400146484375,500.760009765625,456.8900146484375,497.4100036621094,496.5936584472656,401255100,644.3900146484375,747.9000244140625,644.260009765625,738.0900268554688,737.025146484375,254756800,135.49000549316406,158.7100067138672,135.39999389648438,157.99000549316406,157.97012329101562,3821296800
2025-07-01,175.74000549316406,197.9499969482422,172.77000427246094,191.89999389648438,191.728515625,860114400,219.5,236.52999877929688,217.92999267578125,234.11000061035156,234.11000061035156,856016400,496.4700012207031,555.4500122070312,488.70001220703125,533.5,532.6243896484375,396881900,736.8800048828125,784.75,691.2000122070312,773.4400024414062,772.9183349609375,273103200,156.2899932861328,183.3000030517578,151.49000549316406,177.8699951171875,177.85997009277344,3596804400
2025-08-01,189.02999877929688,214.64999389648438,187.82000732421875,212.91000366210938,212.71974182128906,617570900,217.2100067138672,234.0800018310547,211.4199981689453,229.0,229.0,877658700,535.0,538.25,498.510009765625,506.69000244140625,505.8584289550781,454888500,760.72998046875,796.25,731.0,738.7000122070312,738.2017822265625,224528100,174.08999633789062,184.47999572753906,168.8000030517578,174.17999267578125,174.170166015625,3608891200
2025-09-01,208.44000244140625,256.0,206.1999969482422,243.10000610351562,242.8827667236328,829465500,223.52000427246094,238.85000610351562,216.47000122070312,219.57000732421875,219.57000732421875,965100000,500.4700012207031,519.2999877929688,492.3699951171875,517.9500122070312,517.9500122070312,424025500,726.0399780273438,790.7999877929688,721.72998046875,734.3800048828125,733.8847045898438,234427400,170.0,187.35000610351562,164.07000732421875,186.5800018310547,186.56948852539062,3890495300
2025-10-01,240.75,291.5899963378906,235.83999633789062,281.19000244140625,281.19000244140625,729575900,217.36000061035156,250.5,211.02999877929688,244.22000122070312,244.22000122070312,1196876800,514.7999877929688,553.719970703125,506.0,517.8099975585938,517.8099975585938,468447000,721.489990234375,759.1599731445312,645.5700073242188,648.3499755859375,648.3499755859375,411788600,185.24000549316406,212.19000244140625,176.75999450683594,202.49000549316406,202.49000549316406,4031017400
